season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Winter,1994,Silver,USA,United States,"John COYLE, Andrew GABEL, Randall BARTZ, Eric FLAIM, Anthony GOSKOWICZ",1994 Lillehammer,Short Track Speed Skating,Men's,5000m relay
Winter,1994,Bronze,AUS,Australia,"Steven BRADBURY, Andrew MURTHA, Kieran HANSEN, Richard NIZIELSKI",1994 Lillehammer,Short Track Speed Skating,Men's,5000m relay
Winter,1994,Gold,USA,United States,Cathy TURNER,1994 Lillehammer,Short Track Speed Skating,Women's,500m
Winter,1994,Silver,CHN,China,Yanmei ZHANG,1994 Lillehammer,Short Track Speed Skating,Women's,500m
Winter,1994,Bronze,USA,United States,Amy PETERSON,1994 Lillehammer,Short Track Speed Skating,Women's,500m
Winter,1994,Gold,KOR,Korea Republic,Lee-Kyung CHUN,1994 Lillehammer,Short Track Speed Skating,Women's,1000m
Winter,1994,Silver,CAN,Canada,Nathalie LAMBERT,1994 Lillehammer,Short Track Speed Skating,Women's,1000m
Winter,1994,Bronze,KOR,Korea Republic,So-Hee KIM,1994 Lillehammer,Short Track Speed Skating,Women's,1000m
Winter,1994,Gold,KOR,Korea Republic,"Ryang-Hee KIM, Yoon-Mi KIM, Lee-Kyung CHUN, So-Hee KIM, Hye-Kyung WON",1994 Lillehammer,Short Track Speed Skating,Women's,3000m relay
Winter,1994,Silver,CAN,Canada,"Christine BOUDRIAS, Angela CUTRONE, Nathalie LAMBERT, Isabelle CHAREST, Sylvie DAIGLE",1994 Lillehammer,Short Track Speed Skating,Women's,3000m relay
Winter,1994,Bronze,USA,United States,"Amy PETERSON, Cathy TURNER, Karen CASHMAN, Shana SUNDSTROM, Nikki ZIEGELMEYER",1994 Lillehammer,Short Track Speed Skating,Women's,3000m relay
Winter,1994,Gold,NOR,Norway,Espen BREDESEN,1994 Lillehammer,Ski Jumping,Men's,Normal Hill individual
Winter,1994,Silver,NOR,Norway,Lasse OTTESEN,1994 Lillehammer,Ski Jumping,Men's,Normal Hill individual
Winter,1994,Bronze,GER,Germany,Dieter THOMA,1994 Lillehammer,Ski Jumping,Men's,Normal Hill individual
Winter,1994,Gold,GER,Germany,Jens WEISSFLOG,1994 Lillehammer,Ski Jumping,Men's,Large Hill individual
Winter,1994,Silver,NOR,Norway,Espen BREDESEN,1994 Lillehammer,Ski Jumping,Men's,Large Hill individual
Winter,1994,Bronze,AUT,Austria,Andreas GOLDBERGER,1994 Lillehammer,Ski Jumping,Men's,Large Hill individual
Winter,1994,Gold,GER,Germany,"Hansjoerg JAEKLE, Dieter THOMA, Christof DUFFNER, Jens WEISSFLOG",1994 Lillehammer,Ski Jumping,Men's,Large Hill team
Winter,1994,Silver,JPN,Japan,"Noriaki KASAI, Jinya NISHIKATA, Masahiko HARADA, Takanobu OKABE",1994 Lillehammer,Ski Jumping,Men's,Large Hill team
